target,municipio,semanas,testes,positivos,notificacoes,obitos,positividade_media,incidencia_media_100k,risco_max
brucelose_brucelose,PORTO ESPERIDIAO,2,2,1,0.0,0.0,0.5,4.91787154519524,0.3245081784909911
brucelose_brucelose,PORTO ESTRELA,2,2,0,0.0,0.0,0.0,0.0,0.10080470861486512
brucelose_brucelose,PRIMAVERA DO LESTE,1,2,0,0.0,0.0,0.0,,0.0
brucelose_brucelose,RESERVA DO CABACAL,1,2,0,0.0,0.0,0.0,0.0,0.004149162443693711
brucelose_brucelose,RONDONOPOLIS,2,2,0,0.0,0.0,0.0,0.0,0.0
brucelose_brucelose,ROSARIO OESTE,1,1,0,0.0,0.0,0.0,,0.06282135768581094
brucelose_brucelose,SANTO AFONSO,1,1,0,0.0,0.0,0.0,0.0,0.0
brucelose_brucelose,SAO JOSE DO XINGU,1,1,0,0.0,0.0,0.0,0.0,0.10040118595157664
brucelose_brucelose,SINOP,5,7,1,0.0,0.0,0.2,0.15430027141417743,0.682842712474619
brucelose_brucelose,SORRISO,1,1,0,0.0,0.0,0.0,,0.0
brucelose_brucelose,TANGARA DA SERRA,1,1,0,0.0,0.0,0.0,0.0,0.0
brucelose_brucelose,TAPURAH,1,1,1,0.0,0.0,1.0,6.39467962655071,0.0
brucelose_brucelose,TERRA NOVA DO NORTE,1,4,0,0.0,0.0,0.0,,0.0
brucelose_brucelose,UNIAO DO SUL,1,1,0,0.0,0.0,0.0,0.0,0.00187994087837845
brucelose_brucelose,VARZEA GRANDE,2,4,0,0.0,0.0,0.0,0.0,0.0
brucelose_brucelose,VILA RICA,1,1,1,0.0,0.0,1.0,5.043627376809401,0.04660449394707213
brucelose_brucelose_biologia_molecular,BARRA DO BUGRES,1,3,0,0.0,0.0,0.0,0.0,0.0017327737894144602
brucelose_brucelose_biologia_molecular,CACERES,2,2,0,0.0,0.0,0.0,,0.01077642877252243
brucelose_brucelose_biologia_molecular,PRIMAVERA DO LESTE,2,2,0,0.0,0.0,0.0,0.0,0.0
brucelose_brucelose_biologia_molecular,SORRISO,1,1,0,0.0,0.0,0.0,,0.0
brucelose_brucelose_igg,AGUA BOA,3,3,0,0.0,0.0,0.0,0.0,0.0
brucelose_brucelose_igg,ALTO BOA VISTA,2,2,0,0.0,0.0,0.0,0.0,0.1979444819819821
brucelose_brucelose_igg,ARENAPOLIS,2,2,0,0.0,0.0,0.0,0.0,0.0
brucelose_brucelose_igg,BARRA DO BUGRES,4,4,0,0.0,0.0,0.0,0.0,0.0017327737894144602
brucelose_brucelose_igg,BELEM,1,1,0,0.0,0.0,0.0,,0.0
brucelose_brucelose_igg,BOM CONSELHO,1,1,0,0.0,0.0,0.0,,0.0
brucelose_brucelose_igg,BOM JESUS DO ARAGUAIA,1,1,0,0.0,0.0,0.0,0.0,0.12204424268018027
brucelose_brucelose_igg,BRASNORTE,1,1,0,0.0,0.0,0.0,0.0,0.0
brucelose_brucelose_igg,CACERES,6,9,0,0.0,0.0,0.0,0.0,0.5017666818035053
brucelose_brucelose_igg,CAMPO NOVO DO PARECIS,6,6,0,0.0,0.0,0.0,0.0,0.0
brucelose_brucelose_igg,CANARANA,2,3,0,0.0,0.0,0.0,0.0,0.168625
brucelose_brucelose_igg,CHAPADA DOS GUIMARAES,2,2,0,0.0,0.0,0.0,0.0,0.03629330306869366
brucelose_brucelose_igg,COCALINHO,4,4,0,0.0,0.0,0.0,0.0,0.15397950098536037
brucelose_brucelose_igg,COLNIZA,1,1,0,0.0,0.0,0.0,0.0,0.15800048564189215
brucelose_brucelose_igg,COMODORO,2,2,0,0.0,0.0,0.0,0.0,0.0
brucelose_brucelose_igg,CONFRESA,1,1,0,0.0,0.0,0.0,0.0,0.047710620777027084
brucelose_brucelose_igg,COTRIGUACU,3,3,0,0.0,0.0,0.0,0.0,0.10213395974099129
brucelose_brucelose_igg,CUIABA,11,11,0,0.0,0.0,0.0,0.0,0.0
brucelose_brucelose_igg,DIAMANTINO,4,4,0,0.0,0.0,0.0,0.0,0.0
brucelose_brucelose_igg,GAUCHA DO NORTE,2,2,0,0.0,0.0,0.0,0.0,0.07570559895833356
brucelose_brucelose_igg,GUARANTA DO NORTE,9,9,0,0.0,0.0,0.0,0.0,0.0
brucelose_brucelose_igg,IPIRANGA DO NORTE,1,1,0,0.0,0.0,0.0,,0.0
brucelose_brucelose_igg,JANGADA,2,2,0,0.0,0.0,0.0,0.0,0.056065913569820006
brucelose_brucelose_igg,JI-PARANA,1,1,0,0.0,0.0,0.0,,0.0
brucelose_brucelose_igg,JURUENA,1,1,0,0.0,0.0,0.0,0.0,0.0634907305743244
brucelose_brucelose_igg,LUCAS DO RIO VERDE,4,4,0,0.0,0.0,0.0,0.0,0.0
brucelose_brucelose_igg,MATUPA,3,3,0,0.0,0.0,0.0,0.0,0.0
brucelose_brucelose_igg,MIRASSOL D''OESTE,4,5,0,0.0,0.0,0.0,,0.43301270189221935
brucelose_brucelose_igg,NOBRES,1,1,0,0.0,0.0,0.0,,0.021030651745495524
brucelose_brucelose_igg,NOVA CANAA DO NORTE,2,2,0,0.0,0.0,0.0,0.0,0.0
brucelose_brucelose_igg,NOVA MUTUM,5,5,0,0.0,0.0,0.0,,0.0
brucelose_brucelose_igg,NOVA OLIMPIA,1,1,0,0.0,0.0,0.0,0.0,0.0
brucelose_brucelose_igg,NOVA SANTA HELENA,1,1,0,0.0,0.0,0.0,0.0,0.0
brucelose_brucelose_igg,NOVA XAVANTINA,1,1,0,0.0,0.0,0.0,0.0,0.0
brucelose_brucelose_igg,NOVO MUNDO,1,2,0,0.0,0.0,0.0,,0.0122480996621622
brucelose_brucelose_igg,PALMAS,1,1,0,0.0,0.0,0.0,,0.0
brucelose_brucelose_igg,PALMEIRAS DE GOIAS,1,1,0,0.0,0.0,0.0,,0.0
brucelose_brucelose_igg,PARANATINGA,2,2,0,0.0,0.0,0.0,0.0,0.02608180602477483
brucelose_brucelose_igg,PEDRA PRETA,2,2,0,0.0,0.0,0.0,,0.0
brucelose_brucelose_igg,PEIXOTO DE AZEVEDO,1,1,0,0.0,0.0,0.0,0.0,0.02064137105855867
brucelose_brucelose_igg,PONTES E LACERDA,1,1,0,0.0,0.0,0.0,0.0,0.0
brucelose_brucelose_igg,PORTO ESPERIDIAO,2,2,0,0.0,0.0,0.0,0.0,0.05470817849099111
brucelose_brucelose_igg,PORTO ESTRELA,3,4,0,0.0,0.0,0.0,0.0,0.4543580992081389
brucelose_brucelose_igg,PRIMAVERA DO LESTE,2,2,0,0.0,0.0,0.0,0.0,0.0
brucelose_brucelose_igg,RESERVA DO CABACAL,1,1,0,0.0,0.0,0.0,0.0,0.004149162443693711
brucelose_brucelose_igg,RONDONOPOLIS,4,4,0,0.0,0.0,0.0,0.0,0.0
brucelose_brucelose_igg,ROSARIO OESTE,1,1,0,0.0,0.0,0.0,,0.06282135768581094
brucelose_brucelose_igg,SANTO AFONSO,1,1,0,0.0,0.0,0.0,0.0,0.0
brucelose_brucelose_igg,SAO JOSE DO XINGU,1,1,0,0.0,0.0,0.0,0.0,0.10040118595157664
brucelose_brucelose_igg,SAPEZAL,1,1,0,0.0,0.0,0.0,0.0,0.0
brucelose_brucelose_igg,SINOP,7,7,0,0.0,0.0,0.0,0.0,0.0
brucelose_brucelose_igg,SORRISO,1,1,0,0.0,0.0,0.0,0.0,0.0
brucelose_brucelose_igg,TABAPORA,1,1,0,0.0,0.0,0.0,0.0,0.0
brucelose_brucelose_igg,TANGARA DA SERRA,1,1,0,0.0,0.0,0.0,0.0,0.0
brucelose_brucelose_igg,TAPURAH,1,1,0,0.0,0.0,0.0,0.0,0.0
brucelose_brucelose_igg,TERRA NOVA DO NORTE,1,4,0,0.0,0.0,0.0,,0.0
brucelose_brucelose_igg,UNIAO DO SUL,1,2,0,0.0,0.0,0.0,0.0,0.00187994087837845
brucelose_brucelose_igg,VARZEA GRANDE,2,2,0,0.0,0.0,0.0,0.0,0.0
brucelose_brucelose_igg,VILA RICA,1,1,0,0.0,0.0,0.0,0.0,0.04660449394707213
brucelose_brucelose_igm,AGUA BOA,3,3,0,0.0,0.0,0.0,0.0,0.0
brucelose_brucelose_igm,ALTO BOA VISTA,2,2,0,0.0,0.0,0.0,0.0,0.1979444819819821
brucelose_brucelose_igm,ARENAPOLIS,2,2,0,0.0,0.0,0.0,0.0,0.0
brucelose_brucelose_igm,BARRA DO BUGRES,4,4,0,0.0,0.0,0.0,0.0,0.0017327737894144602
brucelose_brucelose_igm,BELEM,1,1,0,0.0,0.0,0.0,,0.0
brucelose_brucelose_igm,BOM CONSELHO,1,1,0,0.0,0.0,0.0,,0.0
brucelose_brucelose_igm,BOM JESUS DO ARAGUAIA,1,1,0,0.0,0.0,0.0,0.0,0.12204424268018027
brucelose_brucelose_igm,BRASNORTE,1,1,0,0.0,0.0,0.0,0.0,0.0
brucelose_brucelose_igm,CACERES,6,9,0,0.0,0.0,0.0,0.0,0.5017666818035053
brucelose_brucelose_igm,CAMPO NOVO DO PARECIS,6,6,0,0.0,0.0,0.0,0.0,0.0
brucelose_brucelose_igm,CANARANA,2,3,0,0.0,0.0,0.0,0.0,0.168625
brucelose_brucelose_igm,CHAPADA DOS GUIMARAES,2,2,0,0.0,0.0,0.0,0.0,0.03629330306869366
brucelose_brucelose_igm,COCALINHO,4,4,0,0.0,0.0,0.0,0.0,0.15397950098536037
brucelose_brucelose_igm,COLNIZA,1,1,0,0.0,0.0,0.0,0.0,0.15800048564189215
brucelose_brucelose_igm,COMODORO,2,2,0,0.0,0.0,0.0,0.0,0.0
brucelose_brucelose_igm,CONFRESA,1,1,0,0.0,0.0,0.0,0.0,0.047710620777027084
brucelose_brucelose_igm,COTRIGUACU,3,3,0,0.0,0.0,0.0,0.0,0.10213395974099129
brucelose_brucelose_igm,CUIABA,11,11,0,0.0,0.0,0.0,0.0,0.0
brucelose_brucelose_igm,DIAMANTINO,4,4,0,0.0,0.0,0.0,0.0,0.0
brucelose_brucelose_igm,GAUCHA DO NORTE,2,2,0,0.0,0.0,0.0,0.0,0.07570559895833356
brucelose_brucelose_igm,GUARANTA DO NORTE,9,9,0,0.0,0.0,0.0,0.0,0.0
brucelose_brucelose_igm,IPIRANGA DO NORTE,1,1,0,0.0,0.0,0.0,,0.0
brucelose_brucelose_igm,JANGADA,2,2,0,0.0,0.0,0.0,0.0,0.056065913569820006
brucelose_brucelose_igm,JI-PARANA,1,1,0,0.0,0.0,0.0,,0.0
brucelose_brucelose_igm,JURUENA,1,1,0,0.0,0.0,0.0,0.0,0.0634907305743244
brucelose_brucelose_igm,LUCAS DO RIO VERDE,4,4,0,0.0,0.0,0.0,0.0,0.0
brucelose_brucelose_igm,MATUPA,3,3,0,0.0,0.0,0.0,0.0,0.0
brucelose_brucelose_igm,MIRASSOL D''OESTE,4,5,0,0.0,0.0,0.0,,0.43301270189221935
brucelose_brucelose_igm,NOBRES,1,1,0,0.0,0.0,0.0,,0.021030651745495524
brucelose_brucelose_igm,NOVA CANAA DO NORTE,2,2,0,0.0,0.0,0.0,0.0,0.0
brucelose_brucelose_igm,NOVA MUTUM,5,5,0,0.0,0.0,0.0,,0.0
brucelose_brucelose_igm,NOVA OLIMPIA,1,1,0,0.0,0.0,0.0,0.0,0.0
brucelose_brucelose_igm,NOVA SANTA HELENA,1,1,0,0.0,0.0,0.0,0.0,0.0
brucelose_brucelose_igm,NOVA XAVANTINA,1,1,0,0.0,0.0,0.0,0.0,0.0
brucelose_brucelose_igm,NOVO MUNDO,1,2,0,0.0,0.0,0.0,,0.0122480996621622
brucelose_brucelose_igm,PALMAS,1,1,0,0.0,0.0,0.0,,0.0
brucelose_brucelose_igm,PALMEIRAS DE GOIAS,1,1,0,0.0,0.0,0.0,,0.0
brucelose_brucelose_igm,PARANATINGA,2,2,0,0.0,0.0,0.0,0.0,0.02608180602477483
brucelose_brucelose_igm,PEDRA PRETA,2,2,0,0.0,0.0,0.0,,0.0
brucelose_brucelose_igm,PEIXOTO DE AZEVEDO,1,1,0,0.0,0.0,0.0,0.0,0.02064137105855867
brucelose_brucelose_igm,PONTES E LACERDA,1,1,0,0.0,0.0,0.0,0.0,0.0
brucelose_brucelose_igm,PORTO ESPERIDIAO,2,2,0,0.0,0.0,0.0,0.0,0.05470817849099111
brucelose_brucelose_igm,PORTO ESTRELA,3,4,0,0.0,0.0,0.0,0.0,0.4543580992081389
brucelose_brucelose_igm,PRIMAVERA DO LESTE,2,2,0,0.0,0.0,0.0,0.0,0.0
brucelose_brucelose_igm,RESERVA DO CABACAL,1,1,0,0.0,0.0,0.0,0.0,0.004149162443693711
brucelose_brucelose_igm,RONDONOPOLIS,4,4,0,0.0,0.0,0.0,0.0,0.0
brucelose_brucelose_igm,ROSARIO OESTE,1,1,0,0.0,0.0,0.0,,0.06282135768581094
brucelose_brucelose_igm,SANTO AFONSO,1,1,0,0.0,0.0,0.0,0.0,0.0
brucelose_brucelose_igm,SAO JOSE DO XINGU,1,1,0,0.0,0.0,0.0,0.0,0.10040118595157664
brucelose_brucelose_igm,SAPEZAL,1,1,0,0.0,0.0,0.0,0.0,0.0
brucelose_brucelose_igm,SINOP,7,7,0,0.0,0.0,0.0,0.0,0.0
brucelose_brucelose_igm,SORRISO,1,1,0,0.0,0.0,0.0,0.0,0.0
brucelose_brucelose_igm,TABAPORA,1,1,0,0.0,0.0,0.0,0.0,0.0
brucelose_brucelose_igm,TANGARA DA SERRA,1,1,0,0.0,0.0,0.0,0.0,0.0
brucelose_brucelose_igm,TAPURAH,1,1,0,0.0,0.0,0.0,0.0,0.0
brucelose_brucelose_igm,TERRA NOVA DO NORTE,1,4,0,0.0,0.0,0.0,,0.0
brucelose_brucelose_igm,UNIAO DO SUL,1,2,0,0.0,0.0,0.0,0.0,0.00187994087837845
brucelose_brucelose_igm,VARZEA GRANDE,2,2,0,0.0,0.0,0.0,0.0,0.0
brucelose_brucelose_igm,VILA RICA,1,1,0,0.0,0.0,0.0,0.0,0.04660449394707213
brucelose_histoplasmose,COCALINHO,1,1,0,0.0,0.0,0.0,0.0,0.15397950098536037
brucelose_histoplasmose,COTRIGUACU,1,1,0,0.0,0.0,0.0,0.0,0.10213395974099129
brucelose_histoplasmose,CUIABA,1,1,0,0.0,0.0,0.0,0.0,0.0
brucelose_igg,ALTO BOA VISTA,1,1,1,0.0,0.0,1.0,17.497812773403325,0.1979444819819821
brucelose_igg,ARAPUTANGA,2,2,0,0.0,0.0,0.0,0.0,0.0
brucelose_igg,ARIPUANA,1,1,0,0.0,0.0,0.0,0.0,0.05382992328265769
brucelose_igg,CABIXI,1,1,0,0.0,0.0,0.0,,0.0
brucelose_igg,CACERES,1,1,0,0.0,0.0,0.0,0.0,0.01077642877252243
brucelose_igg,CAMPO NOVO DO PARECIS,1,1,0,0.0,0.0,0.0,0.0,0.0
brucelose_igg,CAMPOS DE JULIO,1,1,0,0.0,0.0,0.0,0.0,0.0
brucelose_igg,CANARANA,2,2,1,0.0,0.0,0.5,1.9336375589759454,0.2698
brucelose_igg,CASTANHEIRA,1,1,0,0.0,0.0,0.0,0.0,0.0
brucelose_igg,CLAUDIA,1,1,1,0.0,0.0,1.0,10.442773600668337,0.0
brucelose_igg,COCALINHO,1,1,1,0.0,0.0,1.0,15.681354869060687,0.15397950098536037
brucelose_igg,CUIABA,7,9,0,0.0,0.0,0.0,0.0,0.39528470752104733
brucelose_igg,GUARANTA DO NORTE,8,8,3,0.0,0.0,0.375,1.1488667978265896,0.5367202436658562
brucelose_igg,INDIAVAI,1,1,0,0.0,0.0,0.0,0.0,0.02767690737612621
brucelose_igg,JUARA,3,3,1,0.0,0.0,0.3333333333333333,0.9549456635917416,0.5656854249492381
brucelose_igg,JURUENA,2,2,0,0.0,0.0,0.0,0.0,0.0634907305743244
brucelose_igg,LUCAS DO RIO VERDE,1,1,0,0.0,0.0,0.0,0.0,0.0
brucelose_igg,MARCELANDIA,1,1,1,0.0,0.0,1.0,9.894132779261898,0.006850390625000021
brucelose_igg,NOBRES,1,1,0,0.0,0.0,0.0,0.0,0.021030651745495524
brucelose_igg,NOVA CANAA DO NORTE,1,1,0,0.0,0.0,0.0,0.0,0.0
brucelose_igg,NOVA MONTE VERDE,2,2,0,0.0,0.0,0.0,0.0,0.007011799690315371
brucelose_igg,NOVA XAVANTINA,1,1,0,0.0,0.0,0.0,0.0,0.0
brucelose_igg,NOVO SAO JOAQUIM,1,1,0,0.0,0.0,0.0,0.0,0.04090770340653165
brucelose_igg,PEDRA PRETA,1,1,0,0.0,0.0,0.0,0.0,0.0
brucelose_igg,PONTES E LACERDA,2,2,0,0.0,0.0,0.0,0.0,0.0
brucelose_igg,PRIMAVERA DO LESTE,1,1,0,0.0,0.0,0.0,0.0,0.0
brucelose_igg,RONDONOPOLIS,3,3,0,0.0,0.0,0.0,0.0,0.0
brucelose_igg,SAO JOSE DOS QUATRO MARCOS,1,1,0,0.0,0.0,0.0,0.0,0.0
brucelose_igg,SAPEZAL,2,2,1,0.0,0.0,0.5,1.6500016500016499,0.2698
brucelose_igg,TANGARA DA SERRA,3,3,0,0.0,0.0,0.0,0.0,0.0
brucelose_igg,TERRA NOVA DO NORTE,1,1,0,0.0,0.0,0.0,0.0,0.0
brucelose_igg,VARZEA GRANDE,1,1,0,0.0,0.0,0.0,0.0,0.0
brucelose_igg,VERA,1,1,0,0.0,0.0,0.0,0.0,0.0
brucelose_igm,ALTO BOA VISTA,1,1,1,0.0,0.0,1.0,17.497812773403325,0.1979444819819821
brucelose_igm,ARAPUTANGA,2,2,0,0.0,0.0,0.0,0.0,0.0
brucelose_igm,ARIPUANA,1,1,0,0.0,0.0,0.0,0.0,0.05382992328265769
brucelose_igm,CABIXI,1,1,0,0.0,0.0,0.0,,0.0
brucelose_igm,CACERES,1,1,0,0.0,0.0,0.0,0.0,0.01077642877252243
brucelose_igm,CAMPO NOVO DO PARECIS,1,1,0,0.0,0.0,0.0,0.0,0.0
brucelose_igm,CAMPOS DE JULIO,1,1,0,0.0,0.0,0.0,0.0,0.0
brucelose_igm,CANARANA,2,2,1,0.0,0.0,0.5,1.9336375589759454,0.2698
brucelose_igm,CASTANHEIRA,1,1,0,0.0,0.0,0.0,0.0,0.0
brucelose_igm,COCALINHO,1,1,1,0.0,0.0,1.0,15.681354869060687,0.15397950098536037
brucelose_igm,CUIABA,7,9,4,0.0,0.0,0.42857142857142855,0.08889313327172013,0.4574283410360822
brucelose_igm,GUARANTA DO NORTE,7,7,1,0.0,0.0,0.14285714285714285,0.46047299786340534,0.9797958971132713
brucelose_igm,JUARA,3,3,0,0.0,0.0,0.0,0.0,0.0
brucelose_igm,JURUENA,2,2,0,0.0,0.0,0.0,0.0,0.0634907305743244
brucelose_igm,LUCAS DO RIO VERDE,1,1,0,0.0,0.0,0.0,0.0,0.0
brucelose_igm,MARCELANDIA,1,1,1,0.0,0.0,1.0,9.894132779261898,0.006850390625000021
brucelose_igm,NOBRES,1,1,1,0.0,0.0,1.0,6.454944487477407,0.021030651745495524
brucelose_igm,NOVA CANAA DO NORTE,1,1,0,0.0,0.0,0.0,0.0,0.0
brucelose_igm,NOVA MONTE VERDE,2,2,0,0.0,0.0,0.0,0.0,0.007011799690315371
brucelose_igm,NOVA XAVANTINA,1,1,1,0.0,0.0,1.0,3.9866050071758887,0.0
brucelose_igm,NOVO SAO JOAQUIM,1,1,0,0.0,0.0,0.0,0.0,0.04090770340653165
brucelose_igm,PONTES E LACERDA,2,2,0,0.0,0.0,0.0,0.0,0.0
brucelose_igm,PRIMAVERA DO LESTE,1,1,0,0.0,0.0,0.0,0.0,0.0
brucelose_igm,RONDONOPOLIS,3,3,1,0.0,0.0,0.3333333333333333,0.13085853668749933,0.5656854249492381
brucelose_igm,SAO JOSE DOS QUATRO MARCOS,1,1,1,0.0,0.0,1.0,5.602554764972827,0.0
brucelose_igm,SAPEZAL,2,2,1,0.0,0.0,0.5,1.6500016500016499,0.2698
brucelose_igm,TANGARA DA SERRA,3,3,1,0.0,0.0,0.3333333333333333,0.30152541708503316,0.5656854249492381
brucelose_igm,TERRA NOVA DO NORTE,1,1,0,0.0,0.0,0.0,0.0,0.0
brucelose_igm,VARZEA GRANDE,1,1,0,0.0,0.0,0.0,0.0,0.0
brucelose_igm,VERA,1,1,0,0.0,0.0,0.0,0.0,0.0
brucelose_lyme_igg,DIAMANTINO,1,1,0,0.0,0.0,0.0,0.0,0.0
brucelose_lyme_igm,DIAMANTINO,1,1,0,0.0,0.0,0.0,0.0,0.0
brucelose_toxoplasmose_avidez_igg,NOVA CANAA DO NORTE,1,1,0,0.0,0.0,0.0,0.0,0.0
brucelose_toxoplasmose_igg,GUARANTA DO NORTE,1,1,0,0.0,0.0,0.0,0.0,0.0
brucelose_toxoplasmose_igg,NOVA CANAA DO NORTE,1,1,0,0.0,0.0,0.0,0.0,0.0
brucelose_toxoplasmose_igm,GUARANTA DO NORTE,1,1,0,0.0,0.0,0.0,0.0,0.0
brucelose_toxoplasmose_igm,NOVA CANAA DO NORTE,1,1,0,0.0,0.0,0.0,0.0,0.0
carb_nculo_ou_antraz_cultura_para_fungos,JUINA,1,1,0,0.0,0.0,0.0,,0.0
carb_nculo_ou_antraz_fungos,JUINA,1,1,0,0.0,0.0,0.0,,0.0
carb_nculo_ou_antraz_fungos_teste_de_sensibilidade,JUINA,1,1,0,0.0,0.0,0.0,,0.0
carb_nculo_ou_antraz_micobact_rias_identifica_o,JUINA,1,1,0,0.0,0.0,0.0,,0.0
carb_nculo_ou_antraz_pesquisa_de_arbov_rus_zdc,CAMPO NOVO DO PARECIS,1,1,0,0.0,0.0,0.0,0.0,0.0
carb_nculo_ou_antraz_pesquisa_de_arbov_rus_zdc,CUIABA,1,2,0,0.0,0.0,0.0,0.0,0.0
caxumba_biologia_molecular,CUIABA,1,1,0,0.0,0.0,0.0,0.0,0.0
caxumba_bordetella,PRIMAVERA DO LESTE,1,1,0,0.0,0.0,0.0,0.0,0.0
caxumba_caxumba_biologia_molecular,CAMPO NOVO DO PARECIS,1,1,0,0.0,0.0,0.0,0.0,0.0
caxumba_caxumba_biologia_molecular,CAMPO VERDE,1,1,0,0.0,0.0,0.0,0.0,0.0
caxumba_caxumba_biologia_molecular,CUIABA,5,7,0,0.0,0.0,0.0,0.0,0.30618621784789735
caxumba_caxumba_biologia_molecular,NOVO SAO JOAQUIM,1,1,0,0.0,0.0,0.0,0.0,0.04090770340653165
caxumba_caxumba_biologia_molecular,PRIMAVERA DO LESTE,2,2,0,0.0,0.0,0.0,0.0,0.0
caxumba_caxumba_biologia_molecular,ROSARIO OESTE,1,1,0,0.0,0.0,0.0,,0.06282135768581094
caxumba_caxumba_biologia_molecular,SORRISO,2,2,0,0.0,0.0,0.0,0.0,0.0
caxumba_caxumba_biologia_molecular,VARZEA GRANDE,1,1,0,0.0,0.0,0.0,,0.0
caxumba_pesquisa_de_arbov_rus_zdc,CAMPO NOVO DO PARECIS,2,2,0,0.0,0.0,0.0,0.0,0.0
caxumba_pesquisa_de_arbov_rus_zdc,PRIMAVERA DO LESTE,1,1,0,0.0,0.0,0.0,0.0,0.0
caxumba_rub_ola_igg,PRIMAVERA DO LESTE,2,4,0,0.0,0.0,0.0,0.0,0.0
caxumba_rub_ola_igm,PRIMAVERA DO LESTE,2,4,0,0.0,0.0,0.0,0.0,0.0
caxumba_sarampo_igg,PRIMAVERA DO LESTE,2,2,0,0.0,0.0,0.0,0.0,0.0
caxumba_sarampo_igm,PRIMAVERA DO LESTE,2,2,0,0.0,0.0,0.0,0.0,0.0
caxumba_var_ola,CUIABA,1,1,0,0.0,0.0,0.0,,0.0
caxumba_varicela_zoster_biologia_molecular,CUIABA,1,1,0,0.0,0.0,0.0,,0.0
chagas,ARACAJU,1,1,0,0.0,0.0,0.0,,0.0
chagas,BIGUACU,1,1,0,0.0,0.0,0.0,,0.0
chagas,CAMPO VERDE,3,4,0,0.0,0.0,0.0,0.0,0.3535533905932738
chagas,CANARANA,2,2,0,0.0,0.0,0.0,0.0,0.0
chagas,COLIDER,1,1,0,0.0,0.0,0.0,0.0,0.0
chagas,CUIABA,6,8,1,0.0,0.0,0.16666666666666666,0.02465031069251597,0.8944271909999159
chagas,DENISE,1,1,0,0.0,0.0,0.0,0.0,0.0
chagas,GUARANTA DO NORTE,7,7,1,0.0,0.0,0.14285714285714285,0.4527673138220805,0.9797958971132713
chagas,JANGADA,1,1,0,0.0,0.0,0.0,0.0,0.056065913569820006
chagas,JUARA,1,1,0,0.0,0.0,0.0,0.0,0.0
chagas,MIRASSOL D''OESTE,4,4,0,0.0,0.0,0.0,,0.0
chagas,NOSSA SENHORA DO LIVRAMENTO,1,1,0,0.0,0.0,0.0,0.0,0.10755540540540556
chagas,NOVA MARINGA,2,2,1,0.0,0.0,0.5,8.628127696289905,0.29545929405968474
chagas,NOVA MUTUM,6,6,1,0.0,0.0,0.16666666666666666,0.2847007510405813,0.8944271909999159
chagas,PRIMAVERA DO LESTE,1,1,0,0.0,0.0,0.0,0.0,0.0
chagas,RONDONOPOLIS,1,1,1,0.0,0.0,1.0,0.392575610062498,0.0
chagas,SORRISO,32,122,3,0.0,0.0,0.05078125,0.08074587657723613,1.6091489704915403
chagas,TANGARA DA SERRA,1,1,0,0.0,0.0,0.0,0.0,0.0
chagas,UNIAO DO SUL,1,1,0,0.0,0.0,0.0,0.0,0.00187994087837845
chagas_igg,ALTO TAQUARI,1,1,0,0.0,0.0,0.0,0.0,0.0
chagas_igg,AMAPA DO MARANHAO,1,2,0,0.0,0.0,0.0,,0.0
chagas_igg,ARACAJU,1,1,0,0.0,0.0,0.0,,0.0
chagas_igg,BARRA DO BUGRES,2,4,0,0.0,0.0,0.0,0.0,0.0017327737894144602
chagas_igg,BIGUACU,1,1,0,0.0,0.0,0.0,,0.0
chagas_igg,CACERES,2,2,1,0.0,0.0,0.5,0.5244443512098931,0.2805764287725224
chagas_igg,CAJAPIO,1,2,1,0.0,0.0,0.5,,0.0
chagas_igg,CAMPO NOVO DO PARECIS,1,1,0,0.0,0.0,0.0,0.0,0.0
chagas_igg,CAMPO VERDE,19,38,5,0.0,0.0,0.15789473684210525,0.5817182661611255,1.0191255608666143
chagas_igg,CAMPOS DE JULIO,1,2,0,0.0,0.0,0.0,0.0,0.0
chagas_igg,CANARANA,17,26,7,0.0,0.0,0.2647058823529412,1.6730425936462885,1.264974822499684
chagas_igg,CHAPADA DOS GUIMARAES,1,2,0,0.0,0.0,0.0,0.0,0.03629330306869366
chagas_igg,COLIDER,11,16,4,0.0,0.0,0.2727272727272727,1.1379136783485722,1.116704492278258
chagas_igg,COLNIZA,1,2,0,0.0,0.0,0.0,0.0,0.15800048564189215
chagas_igg,CONFRESA,2,2,0,0.0,0.0,0.0,0.0,0.047710620777027084
chagas_igg,CUIABA,35,60,8,0.0,0.0,0.15714285714285714,0.03481761815234046,1.7170076089145319
chagas_igg,DENISE,2,2,1,0.0,0.0,0.5,5.194265530853937,0.2698
chagas_igg,FORMOSA,1,1,0,0.0,0.0,0.0,,0.0
chagas_igg,GUARANTA DO NORTE,16,19,2,0.0,0.0,0.125,0.39617139959432046,1.058300524425836
chagas_igg,JACIARA,2,3,2,0.0,0.0,0.75,3.5002975252896493,0.168625
chagas_igg,JANGADA,1,1,1,0.0,0.0,1.0,13.349352556401014,0.056065913569820006
chagas_igg,JUARA,4,5,0,0.0,0.0,0.0,0.0,0.43301270189221935
chagas_igg,JUINA,2,4,3,0.0,0.0,0.75,3.1647572631179184,0.26980000000000004
chagas_igg,JURUENA,1,1,0,0.0,0.0,0.0,0.0,0.0634907305743244
chagas_igg,JUSCIMEIRA,1,2,0,0.0,0.0,0.0,0.0,0.0
